bin 20000 de 0.00386817
threshold 4.4484 6.11171
47.242 5.42009e-09 2.48542e-09 1.05642e-08
47.2459 5.41965e-09 2.48531e-09 1.05641e-08
47.2497 5.41922e-09 2.48521e-09 1.0564e-08
47.2536 5.41878e-09 2.4851e-09 1.05639e-08
47.2575 5.41834e-09 2.48499e-09 1.05638e-08
47.2614 5.4179e-09 2.48488e-09 1.05637e-08
47.2652 5.41746e-09 2.48478e-09 1.05636e-08
47.2691 5.41702e-09 2.48467e-09 1.05635e-08
47.273 5.41658e-09 2.48456e-09 1.05634e-08
47.2768 5.41614e-09 2.48445e-09 1.05633e-08
47.2807 5.41571e-09 2.48435e-09 1.05631e-08
47.2846 5.41527e-09 2.48424e-09 1.0563e-08
47.2884 5.41483e-09 2.48413e-09 1.05629e-08
47.2923 5.41439e-09 2.48402e-09 1.05628e-08
47.2962 5.41395e-09 2.48392e-09 1.05627e-08
47.3 5.41351e-09 2.48381e-09 1.05626e-08
47.3039 5.41308e-09 2.4837e-09 1.05625e-08
47.3078 5.41264e-09 2.48359e-09 1.05624e-08
47.3116 5.4122e-09 2.48349e-09 1.05623e-08
47.3155 5.41176e-09 2.48338e-09 1.05622e-08
47.3194 5.41132e-09 2.48327e-09 1.0562e-08
47.3232 5.41089e-09 2.48316e-09 1.05619e-08
47.3271 5.41045e-09 2.48306e-09 1.05618e-08
47.331 5.41001e-09 2.48295e-09 1.05617e-08
47.3348 5.40957e-09 2.48284e-09 1.05616e-08
47.3387 5.40914e-09 2.48273e-09 1.05615e-08
47.3426 5.4087e-09 2.48263e-09 1.05614e-08
47.3464 5.40826e-09 2.48252e-09 1.05613e-08
47.3503 5.40782e-09 2.48241e-09 1.05612e-08
47.3542 5.40739e-09 2.4823e-09 1.05611e-08
47.3581 5.40695e-09 2.4822e-09 1.05609e-08
47.3619 5.40651e-09 2.48209e-09 1.05608e-08
47.3658 5.40608e-09 2.48198e-09 1.05607e-08
47.3697 5.40564e-09 2.48187e-09 1.05606e-08
47.3735 5.4052e-09 2.48177e-09 1.05605e-08
47.3774 5.40477e-09 2.48166e-09 1.05604e-08
47.3813 5.40433e-09 2.48155e-09 1.05603e-08
47.3851 5.40389e-09 2.48145e-09 1.05602e-08
47.389 5.40346e-09 2.48134e-09 1.05601e-08
47.3929 5.40302e-09 2.48123e-09 1.056e-08
47.3967 5.40258e-09 2.48112e-09 1.05598e-08
47.4006 5.40215e-09 2.48102e-09 1.05597e-08
47.4045 5.40171e-09 2.48091e-09 1.05596e-08
47.4083 5.40127e-09 2.4808e-09 1.05595e-08
47.4122 5.40084e-09 2.4807e-09 1.05594e-08
47.4161 5.4004e-09 2.48059e-09 1.05593e-08
47.4199 5.39997e-09 2.48048e-09 1.05592e-08
47.4238 5.39953e-09 2.48037e-09 1.05591e-08
47.4277 5.39909e-09 2.48027e-09 1.0559e-08
47.4315 5.39866e-09 2.48016e-09 1.05588e-08
47.4354 5.39822e-09 2.48005e-09 1.05587e-08
47.4393 5.39779e-09 2.47995e-09 1.05586e-08
47.4432 5.39735e-09 2.47984e-09 1.05585e-08
47.447 5.39692e-09 2.47973e-09 1.05584e-08
47.4509 5.39648e-09 2.47963e-09 1.05583e-08
47.4548 5.39604e-09 2.47952e-09 1.05582e-08
47.4586 5.39561e-09 2.47941e-09 1.05581e-08
47.4625 5.39517e-09 2.4793e-09 1.0558e-08
47.4664 5.39474e-09 2.4792e-09 1.05579e-08
47.4702 5.3943e-09 2.47909e-09 1.05577e-08
47.4741 5.39387e-09 2.47898e-09 1.05576e-08
47.478 5.39343e-09 2.47888e-09 1.05575e-08
47.4818 5.393e-09 2.47877e-09 1.05574e-08
47.4857 5.39256e-09 2.47866e-09 1.05573e-08
47.4896 5.39213e-09 2.47856e-09 1.05572e-08
47.4934 5.39169e-09 2.47845e-09 1.05571e-08
47.4973 5.39126e-09 2.47834e-09 1.0557e-08
47.5012 5.39083e-09 2.47824e-09 1.05569e-08
47.505 5.39039e-09 2.47813e-09 1.05567e-08
47.5089 5.38996e-09 2.47802e-09 1.05566e-08
47.5128 5.38952e-09 2.47792e-09 1.05565e-08
47.5166 5.38909e-09 2.47781e-09 1.05564e-08
47.5205 5.38865e-09 2.4777e-09 1.05563e-08
47.5244 5.38822e-09 2.4776e-09 1.05562e-08
47.5283 5.38779e-09 2.47749e-09 1.05561e-08
47.5321 5.38735e-09 2.47738e-09 1.0556e-08
47.536 5.38692e-09 2.47728e-09 1.05558e-08
47.5399 5.38648e-09 2.47717e-09 1.05557e-08
47.5437 5.38605e-09 2.47706e-09 1.05556e-08
47.5476 5.38562e-09 2.47696e-09 1.05555e-08
47.5515 5.38518e-09 2.47685e-09 1.05554e-08
47.5553 5.38475e-09 2.47674e-09 1.05553e-08
47.5592 5.38431e-09 2.47664e-09 1.05552e-08
47.5631 5.38388e-09 2.47653e-09 1.05551e-08
47.5669 5.38345e-09 2.47642e-09 1.0555e-08
47.5708 5.38301e-09 2.47632e-09 1.05548e-08
47.5747 5.38258e-09 2.47621e-09 1.05547e-08
47.5785 5.38215e-09 2.4761e-09 1.05546e-08
47.5824 5.38171e-09 2.476e-09 1.05545e-08
47.5863 5.38128e-09 2.47589e-09 1.05544e-08
47.5901 5.38085e-09 2.47578e-09 1.05543e-08
47.594 5.38042e-09 2.47568e-09 1.05542e-08
47.5979 5.37998e-09 2.47557e-09 1.05541e-08
47.6017 5.37955e-09 2.47546e-09 1.05539e-08
47.6056 5.37912e-09 2.47536e-09 1.05538e-08
47.6095 5.37868e-09 2.47525e-09 1.05537e-08
47.6134 5.37825e-09 2.47515e-09 1.05536e-08
47.6172 5.37782e-09 2.47504e-09 1.05535e-08
47.6211 5.37739e-09 2.47493e-09 1.05534e-08
47.625 5.37695e-09 2.47483e-09 1.05533e-08
47.6288 5.37652e-09 2.47472e-09 1.05532e-08
47.6327 5.37609e-09 2.47461e-09 1.0553e-08
47.6366 5.37566e-09 2.47451e-09 1.05529e-08
47.6404 5.37523e-09 2.4744e-09 1.05528e-08
47.6443 5.37479e-09 2.47429e-09 1.05527e-08
47.6482 5.37436e-09 2.47419e-09 1.05526e-08
47.652 5.37393e-09 2.47408e-09 1.05525e-08
47.6559 5.3735e-09 2.47398e-09 1.05524e-08
47.6598 5.37307e-09 2.47387e-09 1.05523e-08
47.6636 5.37263e-09 2.47376e-09 1.05521e-08
47.6675 5.3722e-09 2.47366e-09 1.0552e-08
47.6714 5.37177e-09 2.47355e-09 1.05519e-08
47.6752 5.37134e-09 2.47344e-09 1.05518e-08
47.6791 5.37091e-09 2.47334e-09 1.05517e-08
47.683 5.37048e-09 2.47323e-09 1.05516e-08
47.6868 5.37005e-09 2.47313e-09 1.05515e-08
47.6907 5.36961e-09 2.47302e-09 1.05514e-08
47.6946 5.36918e-09 2.47291e-09 1.05512e-08
47.6985 5.36875e-09 2.47281e-09 1.05511e-08
47.7023 5.36832e-09 2.4727e-09 1.0551e-08
47.7062 5.36789e-09 2.4726e-09 1.05509e-08
47.7101 5.36746e-09 2.47249e-09 1.05508e-08
47.7139 5.36703e-09 2.47238e-09 1.05507e-08
47.7178 5.3666e-09 2.47228e-09 1.05506e-08
47.7217 5.36617e-09 2.47217e-09 1.05505e-08
47.7255 5.36574e-09 2.47207e-09 1.05503e-08
47.7294 5.36531e-09 2.47196e-09 1.05502e-08
47.7333 5.36487e-09 2.47185e-09 1.05501e-08
47.7371 5.36444e-09 2.47175e-09 1.055e-08
47.741 5.36401e-09 2.47164e-09 1.05499e-08
47.7449 5.36358e-09 2.47154e-09 1.05498e-08
47.7487 5.36315e-09 2.47143e-09 1.05497e-08
47.7526 5.36272e-09 2.47132e-09 1.05495e-08
47.7565 5.36229e-09 2.47122e-09 1.05494e-08
47.7603 5.36186e-09 2.47111e-09 1.05493e-08
47.7642 5.36143e-09 2.47101e-09 1.05492e-08
47.7681 5.361e-09 2.4709e-09 1.05491e-08
47.7719 5.36057e-09 2.4708e-09 1.0549e-08
47.7758 5.36014e-09 2.47069e-09 1.05489e-08
47.7797 5.35971e-09 2.47058e-09 1.05488e-08
47.7836 5.35928e-09 2.47048e-09 1.05486e-08
47.7874 5.35885e-09 2.47037e-09 1.05485e-08
47.7913 5.35842e-09 2.47027e-09 1.05484e-08
47.7952 5.358e-09 2.47016e-09 1.05483e-08
47.799 5.35757e-09 2.47006e-09 1.05482e-08
47.8029 5.35714e-09 2.46995e-09 1.05481e-08
47.8068 5.35671e-09 2.46984e-09 1.0548e-08
47.8106 5.35628e-09 2.46974e-09 1.05478e-08
47.8145 5.35585e-09 2.46963e-09 1.05477e-08
47.8184 5.35542e-09 2.46953e-09 1.05476e-08
47.8222 5.35499e-09 2.46942e-09 1.05475e-08
47.8261 5.35456e-09 2.46932e-09 1.05474e-08
47.83 5.35413e-09 2.46921e-09 1.05473e-08
47.8338 5.3537e-09 2.4691e-09 1.05472e-08
47.8377 5.35328e-09 2.469e-09 1.0547e-08
47.8416 5.35285e-09 2.46889e-09 1.05469e-08
47.8454 5.35242e-09 2.46879e-09 1.05468e-08
47.8493 5.35199e-09 2.46868e-09 1.05467e-08
47.8532 5.35156e-09 2.46858e-09 1.05466e-08
47.857 5.35113e-09 2.46847e-09 1.05465e-08
47.8609 5.35071e-09 2.46837e-09 1.05464e-08
47.8648 5.35028e-09 2.46826e-09 1.05462e-08
47.8687 5.34985e-09 2.46815e-09 1.05461e-08
47.8725 5.34942e-09 2.46805e-09 1.0546e-08
47.8764 5.34899e-09 2.46794e-09 1.05459e-08
47.8803 5.34856e-09 2.46784e-09 1.05458e-08
47.8841 5.34814e-09 2.46773e-09 1.05457e-08
47.888 5.34771e-09 2.46763e-09 1.05456e-08
47.8919 5.34728e-09 2.46752e-09 1.05454e-08
47.8957 5.34685e-09 2.46742e-09 1.05453e-08
47.8996 5.34643e-09 2.46731e-09 1.05452e-08
47.9035 5.346e-09 2.46721e-09 1.05451e-08
47.9073 5.34557e-09 2.4671e-09 1.0545e-08
47.9112 5.34514e-09 2.467e-09 1.05449e-08
47.9151 5.34472e-09 2.46689e-09 1.05448e-08
47.9189 5.34429e-09 2.46679e-09 1.05446e-08
47.9228 5.34386e-09 2.46668e-09 1.05445e-08
47.9267 5.34343e-09 2.46657e-09 1.05444e-08
47.9305 5.34301e-09 2.46647e-09 1.05443e-08
47.9344 5.34258e-09 2.46636e-09 1.05442e-08
47.9383 5.34215e-09 2.46626e-09 1.05441e-08
47.9421 5.34173e-09 2.46615e-09 1.0544e-08
47.946 5.3413e-09 2.46605e-09 1.05438e-08
47.9499 5.34087e-09 2.46594e-09 1.05437e-08
47.9538 5.34045e-09 2.46584e-09 1.05436e-08
47.9576 5.34002e-09 2.46573e-09 1.05435e-08
47.9615 5.33959e-09 2.46563e-09 1.05434e-08
47.9654 5.33917e-09 2.46552e-09 1.05433e-08
47.9692 5.33874e-09 2.46542e-09 1.05432e-08
47.9731 5.33831e-09 2.46531e-09 1.0543e-08
47.977 5.33789e-09 2.46521e-09 1.05429e-08
47.9808 5.33746e-09 2.4651e-09 1.05428e-08
47.9847 5.33703e-09 2.465e-09 1.05427e-08
47.9886 5.33661e-09 2.46489e-09 1.05426e-08
47.9924 5.33618e-09 2.46479e-09 1.05425e-08
47.9963 5.33576e-09 2.46468e-09 1.05423e-08
48.0002 5.33533e-09 2.46458e-09 1.05422e-08
48.004 5.3349e-09 2.46447e-09 1.05421e-08
48.0079 5.33448e-09 2.46437e-09 1.0542e-08
48.0118 5.33405e-09 2.46426e-09 1.05419e-08
48.0156 5.33363e-09 2.46416e-09 1.05418e-08
48.0195 5.3332e-09 2.46405e-09 1.05417e-08
48.0234 5.33278e-09 2.46395e-09 1.05415e-08
48.0272 5.33235e-09 2.46384e-09 1.05414e-08
48.0311 5.33193e-09 2.46374e-09 1.05413e-08
48.035 5.3315e-09 2.46363e-09 1.05412e-08
48.0389 5.33107e-09 2.46353e-09 1.05411e-08
48.0427 5.33065e-09 2.46342e-09 1.0541e-08
48.0466 5.33022e-09 2.46332e-09 1.05408e-08
48.0505 5.3298e-09 2.46321e-09 1.05407e-08
48.0543 5.32937e-09 2.46311e-09 1.05406e-08
48.0582 5.32895e-09 2.463e-09 1.05405e-08
48.0621 5.32852e-09 2.4629e-09 1.05404e-08
48.0659 5.3281e-09 2.46279e-09 1.05403e-08
48.0698 5.32768e-09 2.46269e-09 1.05402e-08
48.0737 5.32725e-09 2.46258e-09 1.054e-08
48.0775 5.32683e-09 2.46248e-09 1.05399e-08
48.0814 5.3264e-09 2.46238e-09 1.05398e-08
48.0853 5.32598e-09 2.46227e-09 1.05397e-08
48.0891 5.32555e-09 2.46217e-09 1.05396e-08
48.093 5.32513e-09 2.46206e-09 1.05395e-08
48.0969 5.3247e-09 2.46196e-09 1.05393e-08
48.1007 5.32428e-09 2.46185e-09 1.05392e-08
48.1046 5.32386e-09 2.46175e-09 1.05391e-08
48.1085 5.32343e-09 2.46164e-09 1.0539e-08
48.1123 5.32301e-09 2.46154e-09 1.05389e-08
48.1162 5.32258e-09 2.46143e-09 1.05388e-08
48.1201 5.32216e-09 2.46133e-09 1.05386e-08
48.124 5.32174e-09 2.46122e-09 1.05385e-08
48.1278 5.32131e-09 2.46112e-09 1.05384e-08
48.1317 5.32089e-09 2.46102e-09 1.05383e-08
48.1356 5.32046e-09 2.46091e-09 1.05382e-08
48.1394 5.32004e-09 2.46081e-09 1.05381e-08
48.1433 5.31962e-09 2.4607e-09 1.05379e-08
48.1472 5.31919e-09 2.4606e-09 1.05378e-08
48.151 5.31877e-09 2.46049e-09 1.05377e-08
48.1549 5.31835e-09 2.46039e-09 1.05376e-08
48.1588 5.31792e-09 2.46028e-09 1.05375e-08
48.1626 5.3175e-09 2.46018e-09 1.05374e-08
48.1665 5.31708e-09 2.46008e-09 1.05372e-08
48.1704 5.31666e-09 2.45997e-09 1.05371e-08
48.1742 5.31623e-09 2.45987e-09 1.0537e-08
48.1781 5.31581e-09 2.45976e-09 1.05369e-08
48.182 5.31539e-09 2.45966e-09 1.05368e-08
48.1858 5.31496e-09 2.45955e-09 1.05367e-08
48.1897 5.31454e-09 2.45945e-09 1.05365e-08
48.1936 5.31412e-09 2.45934e-09 1.05364e-08
48.1974 5.3137e-09 2.45924e-09 1.05363e-08
48.2013 5.31327e-09 2.45914e-09 1.05362e-08
48.2052 5.31285e-09 2.45903e-09 1.05361e-08
48.2091 5.31243e-09 2.45893e-09 1.0536e-08
48.2129 5.31201e-09 2.45882e-09 1.05358e-08
48.2168 5.31158e-09 2.45872e-09 1.05357e-08
48.2207 5.31116e-09 2.45862e-09 1.05356e-08
48.2245 5.31074e-09 2.45851e-09 1.05355e-08
48.2284 5.31032e-09 2.45841e-09 1.05354e-08
48.2323 5.3099e-09 2.4583e-09 1.05353e-08
48.2361 5.30947e-09 2.4582e-09 1.05351e-08
48.24 5.30905e-09 2.45809e-09 1.0535e-08
48.2439 5.30863e-09 2.45799e-09 1.05349e-08
48.2477 5.30821e-09 2.45789e-09 1.05348e-08
48.2516 5.30779e-09 2.45778e-09 1.05347e-08
48.2555 5.30737e-09 2.45768e-09 1.05346e-08
48.2593 5.30694e-09 2.45757e-09 1.05344e-08
48.2632 5.30652e-09 2.45747e-09 1.05343e-08
48.2671 5.3061e-09 2.45737e-09 1.05342e-08
48.2709 5.30568e-09 2.45726e-09 1.05341e-08
48.2748 5.30526e-09 2.45716e-09 1.0534e-08
48.2787 5.30484e-09 2.45705e-09 1.05339e-08
48.2825 5.30442e-09 2.45695e-09 1.05337e-08
48.2864 5.30399e-09 2.45685e-09 1.05336e-08
48.2903 5.30357e-09 2.45674e-09 1.05335e-08
48.2942 5.30315e-09 2.45664e-09 1.05334e-08
48.298 5.30273e-09 2.45653e-09 1.05333e-08
48.3019 5.30231e-09 2.45643e-09 1.05331e-08
48.3058 5.30189e-09 2.45633e-09 1.0533e-08
48.3096 5.30147e-09 2.45622e-09 1.05329e-08
48.3135 5.30105e-09 2.45612e-09 1.05328e-08
48.3174 5.30063e-09 2.45601e-09 1.05327e-08
48.3212 5.30021e-09 2.45591e-09 1.05326e-08
48.3251 5.29979e-09 2.45581e-09 1.05324e-08
48.329 5.29937e-09 2.4557e-09 1.05323e-08
48.3328 5.29895e-09 2.4556e-09 1.05322e-08
48.3367 5.29853e-09 2.45549e-09 1.05321e-08
48.3406 5.29811e-09 2.45539e-09 1.0532e-08
48.3444 5.29769e-09 2.45529e-09 1.05319e-08
48.3483 5.29727e-09 2.45518e-09 1.05317e-08
48.3522 5.29685e-09 2.45508e-09 1.05316e-08
48.356 5.29643e-09 2.45498e-09 1.05315e-08
48.3599 5.29601e-09 2.45487e-09 1.05314e-08
48.3638 5.29559e-09 2.45477e-09 1.05313e-08
48.3676 5.29517e-09 2.45466e-09 1.05311e-08
48.3715 5.29475e-09 2.45456e-09 1.0531e-08
48.3754 5.29433e-09 2.45446e-09 1.05309e-08
48.3793 5.29391e-09 2.45435e-09 1.05308e-08
48.3831 5.29349e-09 2.45425e-09 1.05307e-08
48.387 5.29307e-09 2.45415e-09 1.05306e-08
48.3909 5.29265e-09 2.45404e-09 1.05304e-08
48.3947 5.29223e-09 2.45394e-09 1.05303e-08
48.3986 5.29181e-09 2.45384e-09 1.05302e-08
48.4025 5.29139e-09 2.45373e-09 1.05301e-08
48.4063 5.29097e-09 2.45363e-09 1.053e-08
48.4102 5.29056e-09 2.45352e-09 1.05298e-08
48.4141 5.29014e-09 2.45342e-09 1.05297e-08
48.4179 5.28972e-09 2.45332e-09 1.05296e-08
48.4218 5.2893e-09 2.45321e-09 1.05295e-08
48.4257 5.28888e-09 2.45311e-09 1.05294e-08
48.4295 5.28846e-09 2.45301e-09 1.05292e-08
48.4334 5.28804e-09 2.4529e-09 1.05291e-08
48.4373 5.28762e-09 2.4528e-09 1.0529e-08
48.4411 5.28721e-09 2.4527e-09 1.05289e-08
48.445 5.28679e-09 2.45259e-09 1.05288e-08
48.4489 5.28637e-09 2.45249e-09 1.05287e-08
48.4527 5.28595e-09 2.45239e-09 1.05285e-08
48.4566 5.28553e-09 2.45228e-09 1.05284e-08
48.4605 5.28511e-09 2.45218e-09 1.05283e-08
48.4644 5.2847e-09 2.45208e-09 1.05282e-08
48.4682 5.28428e-09 2.45197e-09 1.05281e-08
48.4721 5.28386e-09 2.45187e-09 1.05279e-08
48.476 5.28344e-09 2.45177e-09 1.05278e-08
48.4798 5.28302e-09 2.45166e-09 1.05277e-08
48.4837 5.28261e-09 2.45156e-09 1.05276e-08
48.4876 5.28219e-09 2.45146e-09 1.05275e-08
48.4914 5.28177e-09 2.45135e-09 1.05273e-08
48.4953 5.28135e-09 2.45125e-09 1.05272e-08
48.4992 5.28094e-09 2.45115e-09 1.05271e-08
48.503 5.28052e-09 2.45104e-09 1.0527e-08
48.5069 5.2801e-09 2.45094e-09 1.05269e-08
48.5108 5.27968e-09 2.45084e-09 1.05268e-08
48.5146 5.27927e-09 2.45073e-09 1.05266e-08
48.5185 5.27885e-09 2.45063e-09 1.05265e-08
48.5224 5.27843e-09 2.45053e-09 1.05264e-08
48.5262 5.27802e-09 2.45042e-09 1.05263e-08
48.5301 5.2776e-09 2.45032e-09 1.05262e-08
48.534 5.27718e-09 2.45022e-09 1.0526e-08
48.5378 5.27676e-09 2.45011e-09 1.05259e-08
48.5417 5.27635e-09 2.45001e-09 1.05258e-08
48.5456 5.27593e-09 2.44991e-09 1.05257e-08
48.5495 5.27551e-09 2.4498e-09 1.05256e-08
48.5533 5.2751e-09 2.4497e-09 1.05254e-08
48.5572 5.27468e-09 2.4496e-09 1.05253e-08
48.5611 5.27426e-09 2.4495e-09 1.05252e-08
48.5649 5.27385e-09 2.44939e-09 1.05251e-08
48.5688 5.27343e-09 2.44929e-09 1.0525e-08
48.5727 5.27302e-09 2.44919e-09 1.05248e-08
48.5765 5.2726e-09 2.44908e-09 1.05247e-08
48.5804 5.27218e-09 2.44898e-09 1.05246e-08
48.5843 5.27177e-09 2.44888e-09 1.05245e-08
48.5881 5.27135e-09 2.44877e-09 1.05244e-08
48.592 5.27094e-09 2.44867e-09 1.05242e-08
48.5959 5.27052e-09 2.44857e-09 1.05241e-08
48.5997 5.2701e-09 2.44847e-09 1.0524e-08
48.6036 5.26969e-09 2.44836e-09 1.05239e-08
48.6075 5.26927e-09 2.44826e-09 1.05238e-08
48.6113 5.26886e-09 2.44816e-09 1.05236e-08
48.6152 5.26844e-09 2.44805e-09 1.05235e-08
48.6191 5.26803e-09 2.44795e-09 1.05234e-08
48.6229 5.26761e-09 2.44785e-09 1.05233e-08
48.6268 5.26719e-09 2.44775e-09 1.05232e-08
48.6307 5.26678e-09 2.44764e-09 1.0523e-08
48.6346 5.26636e-09 2.44754e-09 1.05229e-08
48.6384 5.26595e-09 2.44744e-09 1.05228e-08
48.6423 5.26553e-09 2.44733e-09 1.05227e-08
48.6462 5.26512e-09 2.44723e-09 1.05226e-08
48.65 5.2647e-09 2.44713e-09 1.05224e-08
48.6539 5.26429e-09 2.44703e-09 1.05223e-08
48.6578 5.26387e-09 2.44692e-09 1.05222e-08
48.6616 5.26346e-09 2.44682e-09 1.05221e-08
48.6655 5.26304e-09 2.44672e-09 1.0522e-08
48.6694 5.26263e-09 2.44662e-09 1.05218e-08
48.6732 5.26221e-09 2.44651e-09 1.05217e-08
48.6771 5.2618e-09 2.44641e-09 1.05216e-08
48.681 5.26139e-09 2.44631e-09 1.05215e-08
48.6848 5.26097e-09 2.44621e-09 1.05214e-08
48.6887 5.26056e-09 2.4461e-09 1.05212e-08
48.6926 5.26014e-09 2.446e-09 1.05211e-08
48.6964 5.25973e-09 2.4459e-09 1.0521e-08
48.7003 5.25931e-09 2.44579e-09 1.05209e-08
48.7042 5.2589e-09 2.44569e-09 1.05208e-08
48.708 5.25849e-09 2.44559e-09 1.05206e-08
48.7119 5.25807e-09 2.44549e-09 1.05205e-08
48.7158 5.25766e-09 2.44538e-09 1.05204e-08
48.7197 5.25724e-09 2.44528e-09 1.05203e-08
48.7235 5.25683e-09 2.44518e-09 1.05201e-08
48.7274 5.25642e-09 2.44508e-09 1.052e-08
48.7313 5.256e-09 2.44497e-09 1.05199e-08
48.7351 5.25559e-09 2.44487e-09 1.05198e-08
48.739 5.25518e-09 2.44477e-09 1.05197e-08
48.7429 5.25476e-09 2.44467e-09 1.05195e-08
48.7467 5.25435e-09 2.44456e-09 1.05194e-08
48.7506 5.25393e-09 2.44446e-09 1.05193e-08
48.7545 5.25352e-09 2.44436e-09 1.05192e-08
48.7583 5.25311e-09 2.44426e-09 1.05191e-08
48.7622 5.2527e-09 2.44416e-09 1.05189e-08
48.7661 5.25228e-09 2.44405e-09 1.05188e-08
48.7699 5.25187e-09 2.44395e-09 1.05187e-08
48.7738 5.25146e-09 2.44385e-09 1.05186e-08
48.7777 5.25104e-09 2.44375e-09 1.05185e-08
48.7815 5.25063e-09 2.44364e-09 1.05183e-08
48.7854 5.25022e-09 2.44354e-09 1.05182e-08
48.7893 5.2498e-09 2.44344e-09 1.05181e-08
48.7931 5.24939e-09 2.44334e-09 1.0518e-08
48.797 5.24898e-09 2.44323e-09 1.05178e-08
48.8009 5.24857e-09 2.44313e-09 1.05177e-08
48.8048 5.24815e-09 2.44303e-09 1.05176e-08
48.8086 5.24774e-09 2.44293e-09 1.05175e-08
48.8125 5.24733e-09 2.44283e-09 1.05174e-08
48.8164 5.24692e-09 2.44272e-09 1.05172e-08
48.8202 5.2465e-09 2.44262e-09 1.05171e-08
48.8241 5.24609e-09 2.44252e-09 1.0517e-08
48.828 5.24568e-09 2.44242e-09 1.05169e-08
48.8318 5.24527e-09 2.44231e-09 1.05168e-08
48.8357 5.24486e-09 2.44221e-09 1.05166e-08
48.8396 5.24444e-09 2.44211e-09 1.05165e-08
48.8434 5.24403e-09 2.44201e-09 1.05164e-08
48.8473 5.24362e-09 2.44191e-09 1.05163e-08
48.8512 5.24321e-09 2.4418e-09 1.05161e-08
48.855 5.2428e-09 2.4417e-09 1.0516e-08
48.8589 5.24239e-09 2.4416e-09 1.05159e-08
48.8628 5.24197e-09 2.4415e-09 1.05158e-08
48.8666 5.24156e-09 2.4414e-09 1.05157e-08
48.8705 5.24115e-09 2.44129e-09 1.05155e-08
48.8744 5.24074e-09 2.44119e-09 1.05154e-08
48.8782 5.24033e-09 2.44109e-09 1.05153e-08
48.8821 5.23992e-09 2.44099e-09 1.05152e-08
48.886 5.23951e-09 2.44089e-09 1.0515e-08
48.8899 5.2391e-09 2.44078e-09 1.05149e-08
48.8937 5.23868e-09 2.44068e-09 1.05148e-08
48.8976 5.23827e-09 2.44058e-09 1.05147e-08
48.9015 5.23786e-09 2.44048e-09 1.05146e-08
48.9053 5.23745e-09 2.44038e-09 1.05144e-08
48.9092 5.23704e-09 2.44027e-09 1.05143e-08
48.9131 5.23663e-09 2.44017e-09 1.05142e-08
48.9169 5.23622e-09 2.44007e-09 1.05141e-08
48.9208 5.23581e-09 2.43997e-09 1.05139e-08
48.9247 5.2354e-09 2.43987e-09 1.05138e-08
48.9285 5.23499e-09 2.43977e-09 1.05137e-08
48.9324 5.23458e-09 2.43966e-09 1.05136e-08
48.9363 5.23417e-09 2.43956e-09 1.05135e-08
48.9401 5.23376e-09 2.43946e-09 1.05133e-08
48.944 5.23335e-09 2.43936e-09 1.05132e-08
48.9479 5.23294e-09 2.43926e-09 1.05131e-08
48.9517 5.23253e-09 2.43915e-09 1.0513e-08
48.9556 5.23212e-09 2.43905e-09 1.05128e-08
48.9595 5.23171e-09 2.43895e-09 1.05127e-08
48.9633 5.2313e-09 2.43885e-09 1.05126e-08
48.9672 5.23089e-09 2.43875e-09 1.05125e-08
48.9711 5.23048e-09 2.43865e-09 1.05124e-08
48.975 5.23007e-09 2.43854e-09 1.05122e-08
48.9788 5.22966e-09 2.43844e-09 1.05121e-08
48.9827 5.22925e-09 2.43834e-09 1.0512e-08
48.9866 5.22884e-09 2.43824e-09 1.05119e-08
48.9904 5.22843e-09 2.43814e-09 1.05117e-08
48.9943 5.22802e-09 2.43804e-09 1.05116e-08
48.9982 5.22761e-09 2.43794e-09 1.05115e-08
49.002 5.2272e-09 2.43783e-09 1.05114e-08
49.0059 5.22679e-09 2.43773e-09 1.05113e-08
49.0098 5.22638e-09 2.43763e-09 1.05111e-08
49.0136 5.22597e-09 2.43753e-09 1.0511e-08
49.0175 5.22556e-09 2.43743e-09 1.05109e-08
49.0214 5.22516e-09 2.43733e-09 1.05108e-08
49.0252 5.22475e-09 2.43722e-09 1.05106e-08
49.0291 5.22434e-09 2.43712e-09 1.05105e-08
49.033 5.22393e-09 2.43702e-09 1.05104e-08
49.0368 5.22352e-09 2.43692e-09 1.05103e-08
49.0407 5.22311e-09 2.43682e-09 1.05101e-08
49.0446 5.2227e-09 2.43672e-09 1.051e-08
49.0484 5.22229e-09 2.43662e-09 1.05099e-08
49.0523 5.22189e-09 2.43651e-09 1.05098e-08
49.0562 5.22148e-09 2.43641e-09 1.05097e-08
49.0601 5.22107e-09 2.43631e-09 1.05095e-08
49.0639 5.22066e-09 2.43621e-09 1.05094e-08
49.0678 5.22025e-09 2.43611e-09 1.05093e-08
49.0717 5.21984e-09 2.43601e-09 1.05092e-08
49.0755 5.21944e-09 2.43591e-09 1.0509e-08
49.0794 5.21903e-09 2.4358e-09 1.05089e-08
49.0833 5.21862e-09 2.4357e-09 1.05088e-08
49.0871 5.21821e-09 2.4356e-09 1.05087e-08
49.091 5.2178e-09 2.4355e-09 1.05085e-08
49.0949 5.2174e-09 2.4354e-09 1.05084e-08
49.0987 5.21699e-09 2.4353e-09 1.05083e-08
49.1026 5.21658e-09 2.4352e-09 1.05082e-08
49.1065 5.21617e-09 2.4351e-09 1.0508e-08
49.1103 5.21577e-09 2.43499e-09 1.05079e-08
